User,Article,Message,Price,Currency,Date,Status,Platform
islam_inspir1,LP,8755029478,299,points,"1/30/2026, 9:49:22 PM",Delivered,kick
kfddjvc,50J,10297283857,249,points,"1/30/2026, 9:48:22 PM",Delivered,kick
lihiuyhi,50J,تمساح لي ١١٠في الصفحه البيضه لايدي5277109653وطلب قديم تشحن بدلهم عضويه اسبوعيه ❤,249,points,"1/30/2026, 9:39:52 PM",Delivered,kick
alok2945,60PG,51774576836,399,points,"1/30/2026, 9:35:22 PM",Delivered,kick
kyutdyrsk,60PG,51774576836,399,points,"1/30/2026, 9:34:52 PM",Delivered,kick
yoddut,شعار الأوجي المميز ,yoddut,199,points,"1/30/2026, 9:27:22 PM",Delivered,kick
HGTF202,شعار الأوجي المميز ,,199,points,"1/30/2026, 9:24:22 PM",Delivered,kick
almkhta,50J,8887472632,249,points,"1/30/2026, 9:24:22 PM",Delivered,kick
galal07,50J,8503745677 ياتمساح ليا طلب قديم ماوصلش اتمنى تعمله مع انه المتجر الغامض راح فداك,249,points,"1/30/2026, 9:22:52 PM",Delivered,kick
YASSIN_TY09,50J,تمساح معي طلب قديم شكرا خوي 13993148420,249,points,"1/30/2026, 9:17:22 PM",Delivered,kick
khaliltkjg,50J,2617093978,249,points,"1/30/2026, 9:12:52 PM",Delivered,kick
samiryyy,LP,7794051898,299,points,"1/30/2026, 9:11:52 PM",Delivered,kick
ahmad11444,LP,9664444583,299,points,"1/30/2026, 8:59:22 PM",Delivered,kick
ab4w1,VIP,10331714540 تمساح أنا الي طلب قديم إذا فيك اعملي ياه,399,points,"1/30/2026, 8:56:22 PM",Delivered,kick
MONTASER1234,50J,7173588303,249,points,"1/30/2026, 8:54:22 PM",Delivered,kick
Mohanedq,50J,يا تمساح انا شاري اتنين 110 جوهره علي الحساب ده وحساب اسمه maged444x عوزهم عضويه,249,points,"1/30/2026, 8:51:22 PM",Delivered,kick
zidfifiddfidkffh,50J,9337409772,249,points,"1/30/2026, 8:44:22 PM",Delivered,kick
Ayman_yt_123,111,10950647461,99,points,"1/30/2026, 8:42:22 PM",Delivered,kick
aminekhebli,50J,اشحنلي 1 تصريح مستوى و250 جوهرة انا محبك ارجوك عشان اجيب الايفو باقيلي35 لفة قبل لايروح يا أفضل مطور,249,points,"1/30/2026, 8:29:52 PM",Delivered,kick
mahdgamer32,شعار الأوجي المميز ,,199,points,"1/30/2026, 8:18:22 PM",Delivered,kick
LG_YASSINE_7,شعار الأوجي المميز ,,199,points,"1/30/2026, 8:01:22 PM",Delivered,kick
Youss3v,LP,12279577450,299,points,"1/30/2026, 8:00:52 PM",Delivered,kick
z3imyahia,LP,تمساح أرجوك شحلي بطاقة مستوى تبع350عشان أرفع برايم 2 وأخد هدية برايم 6733489005,299,points,"1/30/2026, 7:56:52 PM",Delivered,kick
fdaeg,50J,2605927002,249,points,"1/30/2026, 7:54:52 PM",Delivered,kick
walid_khalis_09,LP,من فضلك كان عندي طلبين في المتجر شحنت لي بطاقة المستوىو100جوهرة لا11929829670,299,points,"1/30/2026, 7:54:52 PM",Delivered,kick
karimv120,50J,1571085778,249,points,"1/30/2026, 7:38:52 PM",Delivered,kick
hoyame16,50J,10145057985 عندي طلبات في الورقة البيضة,249,points,"1/30/2026, 7:36:22 PM",Delivered,kick
WASSiMLNFIIAAWWCCLL2009,110J,2578850399 يا تمساح انا لدي طلبات قديمة,399,points,"1/30/2026, 7:28:21 PM",Delivered,kick
awyua,50J,1507487129,249,points,"1/30/2026, 7:20:21 PM",Delivered,kick
PCH3,شعار الأوجي المميز ,,199,points,"1/30/2026, 7:18:21 PM",Delivered,kick
PCH5,شعار الأوجي المميز ,,199,points,"1/30/2026, 7:16:21 PM",Delivered,kick
youssef2008754,شعار الأوجي المميز ,معناها ياتمساح نقاط تكون عندي دبل دائما وشار تبقا عندي دايما ام لا,199,points,"1/30/2026, 7:06:51 PM",Delivered,kick
Youneschema,LP,4225186018,299,points,"1/30/2026, 6:52:21 PM",Delivered,kick
garwine,50J,9838210515 اشحلي طلب قديم عندي عرض المستوي,249,points,"1/30/2026, 6:51:21 PM",Delivered,kick
abdo09873,LP,11251740900,299,points,"1/30/2026, 6:50:51 PM",Delivered,kick
YOUMK_JAMIL,50J,MAHMOUD_CASH عندي طلب ممكن تتاكد علي حساب تاني هل يوصل اليوم,249,points,"1/30/2026, 6:40:21 PM",Delivered,kick
kingsyrigt,50J,ممكن تشحنلي100امانت ولله مطر ماتقدر خلص فقط50بس امانت5104445618ولله ث,249,points,"1/30/2026, 6:34:51 PM",Delivered,kick
zlomos,50J,12116523771,249,points,"1/30/2026, 6:28:21 PM",Delivered,kick
zaki6700,50J,11154677684,249,points,"1/30/2026, 6:20:21 PM",Delivered,kick
aminebkj2011,50J,2769232884,249,points,"1/30/2026, 6:16:51 PM",Delivered,kick
abdo54G,50J,9350360022,249,points,"1/30/2026, 6:16:21 PM",Delivered,kick
hutyy5tthjjuut,50J,9734350559 ممكن تحول لي 25معي 50,249,points,"1/30/2026, 6:16:21 PM",Delivered,kick
Gvkgigiihihibi,50J,2127816000,249,points,"1/30/2026, 5:51:21 PM",Delivered,kick
BMW7M5,50J,2362518201 لو سمحت الطلب القديم,249,points,"1/30/2026, 5:47:21 PM",Delivered,kick
cfvjhghgvvgghfffg,50J,"mohamedgamal6802266,",249,points,"1/30/2026, 5:02:21 PM",Delivered,kick
Tosf6,50J,9473826434 يا اخي عندي طلب قديم لاكن والله معنديش واتس ممكن تعمليها وشكرا,249,points,"1/30/2026, 5:02:21 PM",Delivered,kick
Walid11r,50J,2605927002,249,points,"1/30/2026, 4:32:51 PM",Delivered,kick
xgh2r7,50J,5963785012,249,points,"1/30/2026, 3:24:21 PM",Delivered,kick
ZAMASU_TV,50J,2912484653,249,points,"1/30/2026, 3:22:21 PM",Delivered,kick
HAssaans,50J,ده حساب اخوي وليا طلب قديم 751366523,249,points,"1/30/2026, 3:17:51 PM",Delivered,kick
uuoosv,50J,2122854804,249,points,"1/30/2026, 3:15:51 PM",Delivered,kick
mostafa_noty,111,3423148488,99,points,"1/30/2026, 3:15:21 PM",Delivered,kick
ehvfhj,111,والله اصدق متجر 2202426879,99,points,"1/30/2026, 3:15:21 PM",Delivered,kick
RONAJOOD,111,gghomad عندي طلب علي حسابي ده كيف يوصل,99,points,"1/30/2026, 3:15:21 PM",Delivered,kick
izen_sosky,50J,6580490306,249,points,"1/30/2026, 3:11:51 PM",Delivered,kick
assil93,111,(11082472992),99,points,"1/30/2026, 3:09:21 PM",Delivered,kick
mar3wn,LP,2270652660,299,points,"1/30/2026, 3:05:21 PM",Delivered,kick
BENTOMI,111,8189829175,99,points,"1/30/2026, 2:59:21 PM",Delivered,kick
abdffggff,111,3202735181,99,points,"1/30/2026, 2:54:21 PM",Delivered,kick
dghyh,50J,2605927002,249,points,"1/30/2026, 2:45:51 PM",Delivered,kick
mohamed99844,50J,10680980871,249,points,"1/30/2026, 2:44:21 PM",Delivered,kick
EbrahimKing,50J,تمساح انا ليا بويا باس قديم عادى تخليه بطاقه مستوى 14486997920,249,points,"1/30/2026, 2:23:21 PM",Delivered,kick
AMKL123,50J,2877093525,249,points,"1/30/2026, 2:03:51 PM",Delivered,kick
medotn,50J,11482736979,249,points,"1/30/2026, 2:01:51 PM",Delivered,kick
Aymen5025,LP,10462039234,299,points,"1/30/2026, 1:51:21 PM",Delivered,kick
ahmad2005ahmad,50J,6467808544,249,points,"1/30/2026, 2:45:51 AM",Delivered,kick
ggagh,LP,9917128895,299,points,"1/30/2026, 2:23:21 AM",Delivered,kick
11AAA111,50J,6536947982 عندي طلبات كثير,249,points,"1/30/2026, 2:02:51 AM",Delivered,kick
HASSSANNNK,50J,سلام عليكم اليوم عيد ميلادي شحنلي عضوي أسبوعي فرحني7491677512,249,points,"1/30/2026, 2:01:51 AM",Delivered,kick
Onlyfixa_ff,50J,10278793338,249,points,"1/30/2026, 2:01:21 AM",Delivered,kick
mohammad_2010_kh,ghjy6,1003494159,99,points,"1/30/2026, 1:56:21 AM",Delivered,kick
Tgud66,ghjy6,5458468603,99,points,"1/30/2026, 1:55:51 AM",Delivered,kick
ElHasnaoui777,ghjy6,6533233772,99,points,"1/30/2026, 1:55:21 AM",Delivered,kick
gfggxwhs,ghjy6,2605927002,99,points,"1/30/2026, 1:55:21 AM",Delivered,kick
CASH7bif,ghjy6,Abo876bnm876 طلب في حساب تاني,99,points,"1/30/2026, 1:55:21 AM",Delivered,kick
malek_bhx0,ghjy6,11119696764,99,points,"1/30/2026, 1:55:21 AM",Delivered,kick
tairt,ghjy66,1637164262,99,points,"1/30/2026, 1:54:21 AM",Delivered,kick
Khalid8714,50J,11887810877,249,points,"1/30/2026, 1:50:51 AM",Delivered,kick
ayoubmca1,50J,5702301743,249,points,"1/30/2026, 1:50:21 AM",Delivered,kick
ITSMEABDO98,ghjy6,1279257868,99,points,"1/30/2026, 1:48:51 AM",Delivered,kick
GG_7AMO_TOP1,ghjy6,طلب قديم,99,points,"1/30/2026, 1:48:21 AM",Delivered,kick
9759480783,50J,10699568861شوف طلبي القديم,249,points,"1/30/2026, 1:41:51 AM",Delivered,kick
OAMAMAMA,50J,4056580184,249,points,"1/30/2026, 1:37:51 AM",Delivered,kick
098890onoponop,50J,ممكن تشحن طلباتي وكل طلب له ايدي خاص 9594968721,249,points,"1/30/2026, 1:36:21 AM",Delivered,kick
damazyan,50J,تمساح ممكن تبعثلي العضوية لاشتريتها بالايدي ارجوك11890028480,249,points,"1/30/2026, 1:14:51 AM",Delivered,kick
zohlr123,50J,3053927740 وعندي 110جوهر في صفحة بيضاء وعندي عضوية اسبوعية اشحنهملي 3053927740,249,points,"1/30/2026, 12:59:51 AM",Delivered,kick
yujin9,50J,8570934821 ممكن طلباتي القديمة,249,points,"1/30/2026, 12:46:21 AM",Delivered,kick
maybe_so,50J,8570934821 ممكن طلباتي القديمة,249,points,"1/30/2026, 12:25:21 AM",Delivered,kick
amir12sA,50J,2110462053 يا تمساح سوي طلبات قديما وا هاد الحساب كمان amir12d,249,points,"1/30/2026, 12:10:51 AM",Delivered,kick
MARSY737,50J,8521255032اسف بس ممكن تشوف لي طلبي القديم و اسف مرة تانية,249,points,"1/30/2026, 12:08:21 AM",Delivered,kick
yuri_7_9,1,6533233772,99,points,"1/30/2026, 12:07:21 AM",Delivered,kick
LG_KARIM,1,9782392144,99,points,"1/30/2026, 12:07:21 AM",Delivered,kick
CRlSTOFGB,1,طلب قديم,99,points,"1/30/2026, 12:07:21 AM",Delivered,kick
rop_bumken,1,4111693122,99,points,"1/30/2026, 12:07:21 AM",Delivered,kick
HE_GAMER1,1,انا شاري 50 جنيه طلب قديم,99,points,"1/30/2026, 12:07:21 AM",Delivered,kick
Rahim2020,1,3168961023 ارجوك شوف طلباتي في حسابي الثاني zetsu23,99,points,"1/30/2026, 12:07:21 AM",Delivered,kick
fira2_12,1,8147015668انا جديد,99,points,"1/30/2026, 12:07:21 AM",Delivered,kick
Ali041,1,3019732627,99,points,"1/30/2026, 12:07:21 AM",Delivered,kick
amineerrahimi,50J,عندي طلبين هنا و طلب في الصفحة البيضة وا قدرت شحنهوملي كبطاقات لرفع المستو,249,points,"1/29/2026, 11:51:51 PM",Delivered,kick
onvfgkk,50J,6645067204 ❤,249,points,"1/29/2026, 11:36:51 PM",Delivered,kick
Rifiigh_8,50J,3236123634 اخي تمساح ممكن تعمل طلب القديم ان كان ممكن,249,points,"1/29/2026, 11:26:51 PM",Delivered,kick
Yu_jin9,50J,8570934821 ممكن طلباتي القديمة,249,points,"1/29/2026, 11:21:21 PM",Delivered,kick
batal133,50J,4853898746بليز شحلي طلبي,249,points,"1/29/2026, 11:19:51 PM",Delivered,kick
7181040457,50J,تمساح انا اشتريت 3ميةو110جوهره من الصفحة البيض ممكن تعملي طلبي 7181040457,249,points,"1/29/2026, 11:18:21 PM",Delivered,kick
DARX0ATLAS,50J,7995469991,249,points,"1/29/2026, 11:15:21 PM",Delivered,kick
MohamadsSa,1,عندي طلبات قديمه بتمنا تشحنلي كل طلباتي القديمه,99,points,"1/29/2026, 9:54:21 PM",Delivered,kick
bassem_jieo3i4_mca,1,8971935508,99,points,"1/29/2026, 9:54:21 PM",Delivered,kick
NINJA_7YT,1,يا تمساح أنا ليا بطاقة مستوى منفضلك ممكن تشوف @TMSAHFF,99,points,"1/29/2026, 9:53:51 PM",Delivered,kick
abodepo,1,7493884962,99,points,"1/29/2026, 9:53:51 PM",Delivered,kick
mohamed_la96,1,9946875445,99,points,"1/29/2026, 9:53:51 PM",Delivered,kick
dz2sa,1,2580214232,99,points,"1/29/2026, 9:53:51 PM",Delivered,kick
firascanada,1,يا تمساح انت قتلي معندكش طلبات قديمة لاكن انا اشتريت ايام التوب اب 50+50 وانت بعثتها إلى معتصم ولله انت الحين قتلي اشتري كمان,99,points,"1/29/2026, 9:53:51 PM",Delivered,kick
minago2,1,4042363849,99,points,"1/29/2026, 9:53:51 PM",Delivered,kick
ben000abdo,1,عندي طلب بطاقة مستوى في صفحة البيضاء 7543775497 و عضوية اسبوعية,99,points,"1/29/2026, 9:53:51 PM",Delivered,kick
lotfoh,1,13328727733,99,points,"1/29/2026, 9:21:51 PM",Delivered,kick
Hasa14,1,2046909016,99,points,"1/29/2026, 9:21:51 PM",Delivered,kick
Malek2011s,1,6181736517 غيرلي الايدي بتاع طلبي القديم لي ده وحياتك,99,points,"1/29/2026, 9:21:51 PM",Delivered,kick
xproshantv,1,طلب قديم + انا الي كنت شاري حساب برايم 5+ لو عاوز طريقة تواصل واتس : 01552719362,99,points,"1/29/2026, 9:21:51 PM",Delivered,kick
CASEMORO_FF,1,8432101943,99,points,"1/29/2026, 9:21:51 PM",Delivered,kick
LAKCNk,1,8048871801,99,points,"1/29/2026, 9:21:51 PM",Delivered,kick
YuriXXxx,1,6533233772,99,points,"1/29/2026, 9:21:51 PM",Delivered,kick
soso_ff_ofi,1,692021475 تمساح ممكن تشحنلي طلبات قديمة في حسابي said_bouch الله يخليك,99,points,"1/29/2026, 9:21:51 PM",Delivered,kick
HassanSayed1,1,طلب قديم,99,points,"1/29/2026, 8:52:20 PM",Delivered,kick
zyadben21,1,تمساح انا كنت شاري 5 اثنين عملتهم ومزال ثلاث تبع vip 3744223279,99,points,"1/29/2026, 8:52:20 PM",Delivered,kick
ZAMASU_TV,1,يتمساح عادي اشتري 110 جوهره طلب جديد وتعملي طلب العضويه الاسبوعيه ايدي في الصفحه البيضه✉✉ @TMSAHFF,99,points,"1/29/2026, 8:52:20 PM",Delivered,kick
mahmoud777l,1,5346465477,99,points,"1/29/2026, 8:52:20 PM",Delivered,kick
mariam_love,1,8745254982,99,points,"1/29/2026, 8:52:20 PM",Delivered,kick
Aymanq12347,1,2075764159,99,points,"1/29/2026, 8:52:20 PM",Delivered,kick
HassanSayed1,1,طلب قديم,99,points,"1/29/2026, 8:52:20 PM",Delivered,kick
maldinio,50J,11807013773تمساح ممكن تزيد بوت الرقصات,249,points,"1/29/2026, 8:37:50 PM",Delivered,kick
mohamadyts,50J,انا اقسم بالله العظيم اشتريت عضوية شهرية ما وصلت +963 939818065 اشحنلي هي ارجوك,249,points,"1/29/2026, 8:36:20 PM",Delivered,kick
yaseer0_1,50J,طلبين القديمه تاعي,249,points,"1/29/2026, 8:28:20 PM",Delivered,kick
imad_id133,50J,سلام عليكم تمسااااااااح ممكن ارجوك كانت عندي 220 جوهرة لم تصلني تأكد 2367511990,249,points,"1/29/2026, 8:25:50 PM",Delivered,kick
aymanahil,50J,10950647461,249,points,"1/29/2026, 8:24:50 PM",Delivered,kick
86523,50J,7313558941,249,points,"1/29/2026, 8:07:50 PM",Delivered,kick
Aymn0_o,50J,ممكن تبدلي العضوية بي 2بطقات مستوى 😢,249,points,"1/29/2026, 7:43:50 PM",Delivered,kick
itudydtf7t,50J,3777322614 ممكن عضوية أسبوعية بدل طلباتي,249,points,"1/29/2026, 7:43:20 PM",Delivered,kick
abdullamaher,1,3202735181,99,points,"1/29/2026, 2:05:20 AM",Delivered,kick
hfhjcfkbj,1,14257427366,99,points,"1/29/2026, 2:05:20 AM",Delivered,kick
nooh575757,1,7201239322,99,points,"1/29/2026, 2:05:20 AM",Delivered,kick
yasinwessam,1,13181516365,99,points,"1/29/2026, 2:04:50 AM",Delivered,kick
Ahmad1977648,1,3189456191,99,points,"1/29/2026, 2:04:50 AM",Delivered,kick
TMSSAHFFF,1,1386688751,99,points,"1/29/2026, 2:04:50 AM",Delivered,kick
massoud_16,1,طلب قديم ابي عضويه ارجوك ايدي 617288762,99,points,"1/29/2026, 2:04:50 AM",Delivered,kick
ADAM_MAROC2009,1,1732474926,99,points,"1/29/2026, 2:04:50 AM",Delivered,kick
Youneschema,1,4225186018,99,points,"1/29/2026, 2:04:50 AM",Delivered,kick
Hazard_69,1,1129085897,99,points,"1/29/2026, 2:04:50 AM",Delivered,kick
Faisalfy,1,2221513342,99,points,"1/29/2026, 2:04:50 AM",Delivered,kick
MISTRO10,1,10970078363,99,points,"1/29/2026, 2:04:50 AM",Delivered,kick
gosteb,1,3629902776,99,points,"1/29/2026, 2:04:50 AM",Delivered,kick
gdgnsnd,1,لي طلبين مستوى قديم,99,points,"1/29/2026, 2:04:50 AM",Delivered,kick
juneyt20p,1,9169519965,99,points,"1/29/2026, 2:04:50 AM",Delivered,kick
mahmouddoubi,1,9390619424,99,points,"1/29/2026, 2:04:50 AM",Delivered,kick
Osama6765432,1,8326576435,99,points,"1/29/2026, 2:04:20 AM",Delivered,kick
khkgfk,1,13705236006,99,points,"1/29/2026, 2:04:20 AM",Delivered,kick
engadnan195,1,13283192180,99,points,"1/29/2026, 2:04:20 AM",Delivered,kick
MOHAMED178S,1,8412086840,99,points,"1/29/2026, 2:03:20 AM",Delivered,kick
Lorenzo1880,1,ID : 7569938542,99,points,"1/29/2026, 2:03:20 AM",Delivered,kick
gumball04,1,513919073,99,points,"1/29/2026, 2:03:20 AM",Delivered,kick
AHMEDNBM1,1,طلب قديم ❤,99,points,"1/29/2026, 2:02:50 AM",Delivered,kick
yahya_oui,1,8338736134,99,points,"1/29/2026, 12:28:50 AM",Delivered,kick
MEHAMADAMI,1,2911857127,99,points,"1/29/2026, 12:28:50 AM",Delivered,kick
MohamadsSa,1,عندي طلبات قديمه بتمنا تشحنلي كل طلباتي القديمه,99,points,"1/29/2026, 12:28:20 AM",Delivered,kick
Mohamed_2014_14,1,357713062,99,points,"1/29/2026, 12:28:20 AM",Delivered,kick
yousssf18845,1,6592186949,99,points,"1/29/2026, 12:28:20 AM",Delivered,kick
lfsp0m,1,10349424633,99,points,"1/29/2026, 12:28:20 AM",Delivered,kick
warex66,1,اعمل طلباتي 11496868075,99,points,"1/29/2026, 12:28:20 AM",Delivered,kick
zyadben21,1,عندي باقة ترقية مستوى انا شاري 5 وشكرا ياخويا على مجهوداتك 3744223279,99,points,"1/29/2026, 12:28:20 AM",Delivered,kick
abd1094,1,13210720541,99,points,"1/29/2026, 12:28:20 AM",Delivered,kick
Mohammed_hawary,1,2857406825,99,points,"1/29/2026, 12:28:20 AM",Delivered,kick
abdoksjwj,1,8550424486,99,points,"1/29/2026, 12:28:20 AM",Delivered,kick
Mohamedcv67823,1,7202953056,99,points,"1/29/2026, 12:28:20 AM",Delivered,kick
bilal_cr7,1,1948788790,99,points,"1/29/2026, 12:28:20 AM",Delivered,kick
King123345567,1,11387152498,99,points,"1/29/2026, 12:08:20 AM",Delivered,kick
LG_100K,1,8758482025,99,points,"1/29/2026, 12:07:50 AM",Delivered,kick
jokaromar,1,3165651303,99,points,"1/29/2026, 12:07:50 AM",Delivered,kick
7570130386,1,طلبات القديم بس,99,points,"1/29/2026, 12:07:50 AM",Delivered,kick
kaily77,1,357713062,99,points,"1/29/2026, 12:07:50 AM",Delivered,kick
LouliTa_Xz,1,الي طلب 400 + 500 تبع توب أب و110 جوهرة 10212750752,99,points,"1/29/2026, 12:07:20 AM",Delivered,kick
MO3TASEM_Xz,1,فلوس البنك توصل يارب,99,points,"1/29/2026, 12:07:20 AM",Delivered,kick
tmsahthebest,R7,تمسااح لي طلب حساب والله يعينك على الطلبات,149,points,"1/28/2026, 11:28:50 PM",Delivered,kick
islam_inspir1,R7,والله محتاج طلب قديم شحن4 بطقات رفع مستوا,149,points,"1/28/2026, 9:51:49 PM",Delivered,kick
yasser30102011,1,شوف طلبي القديم ❤️❤️,99,points,"1/28/2026, 8:46:49 PM",Delivered,kick
mero999999,1,7849887671,99,points,"1/28/2026, 8:45:49 PM",Delivered,kick
jawad_akil,1,3194255597,99,points,"1/28/2026, 8:44:49 PM",Delivered,kick
aooopp,1,6455850794اول مرة اشحن منك وممكن يكونو 200جوهرو,99,points,"1/28/2026, 8:44:49 PM",Delivered,kick
nshtm,1,7261883942,99,points,"1/28/2026, 8:42:49 PM",Delivered,kick
kkojhkh,1,2424823136,99,points,"1/28/2026, 8:42:49 PM",Delivered,kick
emmy_ff,1,817491950,99,points,"1/28/2026, 8:42:19 PM",Delivered,kick
ABDE7LLAH,1,6908194315,99,points,"1/28/2026, 8:41:19 PM",Delivered,kick
othmanz18,1,3360034475,99,points,"1/28/2026, 8:41:19 PM",Delivered,kick
m05357273105,1,13176675537,99,points,"1/28/2026, 8:41:19 PM",Delivered,kick
L7aj7,1,794151578,99,points,"1/28/2026, 8:41:19 PM",Delivered,kick
Ilyassa12363,1,9576242680!shop buy 1 9576242680!shop buy 1 9576242680,99,points,"1/28/2026, 8:41:19 PM",Delivered,kick
loulousousou,1,12602556317,99,points,"1/28/2026, 8:40:49 PM",Delivered,kick
7odaX1,1,2301709904 وانا ليا 3 بطاقات مستوي,99,points,"1/28/2026, 8:40:19 PM",Delivered,kick
CORNFLIXXX,Vip4,3692140392 6617185154 817080213 1728273084,25,points,"1/28/2026, 7:38:19 PM",Delivered,kick
wld_m4sryy,Vip4,1906984707,25,points,"1/28/2026, 7:36:19 PM",Delivered,kick
imadid133,Vip4,2367511990,25,points,"1/28/2026, 7:35:49 PM",Delivered,kick
tmsahtop7,Vip4,12576066803 7543775497 12590480594 10212750752,25,points,"1/28/2026, 7:35:49 PM",Delivered,kick
helbest111,Vip4,8862307180 [1846280228 735952825 361204164,25,points,"1/28/2026, 7:35:19 PM",Delivered,kick
nnsn3n,Vip4,9418522160. هبعتلهم,25,points,"1/28/2026, 7:35:19 PM",Delivered,kick
qusai_145,Vip4,10858969602 2195406545 5593483705 2451314848,25,points,"1/28/2026, 7:34:49 PM",Delivered,kick
the_storm_a,Vip4,!vip4 زعامة نمر كساحة كلوشا,25,points,"1/28/2026, 7:34:49 PM",Delivered,kick
ffhxhxhjd,Vip4,2005495009,25,points,"1/28/2026, 7:34:19 PM",Delivered,kick
MO3TASEM_TOP1,Vip4,1528255230 10212750752 1868055984 1921719068,25,points,"1/28/2026, 7:34:19 PM",Delivered,kick
xixgzjsjhf,1,تمساح انا اشتري عضوي اسبعي وميات جوهر متعدنيش ميات جوهر وصولي ايدي عضوي969797555,99,points,"1/28/2026, 6:52:49 PM",Delivered,kick
LG_YASSINE_7,1,8758482025,99,points,"1/28/2026, 6:49:19 PM",Delivered,kick
Gqap,1,Id :12141724245,99,points,"1/28/2026, 6:45:19 PM",Delivered,kick
lone2000,1,6568553253,99,points,"1/28/2026, 6:31:49 PM",Delivered,kick
ayhm_K,1,1651895278,99,points,"1/28/2026, 6:29:19 PM",Delivered,kick
viper18dzFF,1,6947595769,99,points,"1/28/2026, 6:28:19 PM",Delivered,kick
3ZEKAFF,1,10739451381,99,points,"1/28/2026, 6:22:49 PM",Delivered,kick
gorilla_0,1,2429500105,99,points,"1/28/2026, 6:17:19 PM",Delivered,kick
ahmad005ahmas,1,7279748065,99,points,"1/28/2026, 6:16:49 PM",Delivered,kick
Yaznecsc,1,9523726041,99,points,"1/28/2026, 6:13:19 PM",Delivered,kick
9FARES99,1,هي الايدي اسمي جنوبي اصدق متجر 🩵 1443111988,99,points,"1/28/2026, 6:10:49 PM",Delivered,kick
ghizlane9,1,8758482025,99,points,"1/28/2026, 6:10:19 PM",Delivered,kick
hamadimoha,1,9445577836,99,points,"1/28/2026, 6:09:19 PM",Delivered,kick
ahmad124444,1,9664444583,99,points,"1/28/2026, 5:56:19 PM",Delivered,kick
AZOZOLD,1,14466184248,99,points,"1/28/2026, 5:51:49 PM",Delivered,kick
mohamde_amine_eeeaaa,1,أرجوك ياتمساح أنا محتاج جواهر أعمل طلباتي 2790311416,99,points,"1/28/2026, 5:49:49 PM",Delivered,kick
ilyasseELFADILi,1,11839521548,99,points,"1/28/2026, 5:49:19 PM",Delivered,kick
povri444,1,8555897904,99,points,"1/28/2026, 5:47:49 PM",Delivered,kick
MO3TASEM_TOP1,1,2658279010,99,points,"1/28/2026, 5:29:19 PM",Delivered,kick
GG_MlNAhj,1,2584655616,99,points,"1/28/2026, 5:28:19 PM",Delivered,kick
AbdouG24,1,9725420789,99,points,"1/28/2026, 5:27:19 PM",Delivered,kick
sgghgs,1,14490637698 الحساب اوروبا,99,points,"1/28/2026, 5:26:19 PM",Delivered,kick
weyaed,bass,8307013752,49,points,"1/28/2026, 5:13:49 PM",Delivered,kick
majd890,1,2884896829,99,points,"1/28/2026, 5:08:19 PM",Delivered,kick
amir12ab,1,2110462053,99,points,"1/28/2026, 5:04:19 PM",Delivered,kick
abdo09873,1,11251740900,99,points,"1/28/2026, 5:04:19 PM",Delivered,kick
gdjt66rr6t6t6t7,LP,9892444871,349,points,"1/27/2026, 5:58:18 PM",Delivered,kick
Bondoka13,LP,12275183026 شكراً,349,points,"1/27/2026, 5:04:48 PM",Delivered,kick
YASO_FF,110J,655776105,399,points,"1/27/2026, 4:45:48 PM",Delivered,kick
Taha45719,LP,3075117926,349,points,"1/27/2026, 3:50:18 PM",Delivered,kick
adamsghiouer,110J,FREE FIRE ID:9355997217,399,points,"1/27/2026, 1:58:48 PM",Delivered,kick
a147a147,LP,8387115236,349,points,"1/27/2026, 1:24:18 PM",Delivered,kick
AMNHR2011,ff,5577146346,399,points,"1/27/2026, 4:32:48 AM",Delivered,kick
oussamaXghe,LP,8046041563,349,points,"1/27/2026, 1:58:17 AM",Delivered,kick
oussama252511,799,8046041563,799,points,"1/27/2026, 1:56:17 AM",Delivered,kick
ZEROX_FF_999,ff,انستا ak_l7akm,399,points,"1/27/2026, 1:29:47 AM",Delivered,kick
fgwubw,LP,9561857255,349,points,"1/27/2026, 1:20:17 AM",Delivered,kick
Al9asi,200J,9034759576,749,points,"1/27/2026, 1:19:17 AM",Delivered,kick
Mohammed675805,200J,2402042717,749,points,"1/27/2026, 1:13:47 AM",Delivered,kick
lmeknassi11,110J,7855150296,399,points,"1/27/2026, 1:11:17 AM",Delivered,kick
tnaja,LP,13400986650,349,points,"1/27/2026, 1:09:47 AM",Delivered,kick
minago2,200J,4042363849,749,points,"1/27/2026, 1:08:17 AM",Delivered,kick
MEHAMADAMI,LP,8683270616,349,points,"1/27/2026, 1:08:17 AM",Delivered,kick
0556754590,LP,6722085959,349,points,"1/27/2026, 1:06:17 AM",Delivered,kick
Madridi287,TH,13584646082,99,points,"1/27/2026, 1:06:17 AM",Delivered,kick
hocine_brahimi,LP,9590576508,349,points,"1/27/2026, 1:05:47 AM",Delivered,kick
uuoosv,TH,ارجوووك اشحنلي يا أحسن تمساح 2122854804,99,points,"1/27/2026, 1:05:47 AM",Delivered,kick
Zakaria7BEN,LP,12052083142,349,points,"1/27/2026, 1:05:17 AM",Delivered,kick
Mahdifarmaga,110J,Id=11472347402 Watsapp=+213 0551873533 Instagram=onlyshadow2025,399,points,"1/27/2026, 1:05:17 AM",Delivered,kick
mohamed99844,110J,10680980871,399,points,"1/27/2026, 1:04:47 AM",Delivered,kick
